Date,Category,Monetization,Asset_Count,Avg_Value,Total_Value
2025-03-20,Technology,Staking,15,130.14,1952.1
2025-03-20,Technology,Licensing,17,110.91,1885.47
2025-03-20,Technology,Subscriptions,15,76.56,1148.4
2025-03-20,Politics & News,Advertising,17,103.84,1765.28
2025-03-20,Politics & News,Staking,10,81.65,816.5
2025-03-20,Politics & News,Licensing,17,115.39,1961.63
2025-03-20,Politics & News,Subscriptions,13,49.36,641.68
2025-03-21,Publishing,Advertising,8,125.46,1003.68
2025-03-21,Publishing,Staking,11,108.08,1188.88
2025-03-21,Publishing,Licensing,11,101.54,1116.94
2025-03-21,Publishing,Subscriptions,8,86.25,690.0
2025-03-21,Media & Entertainment,Advertising,11,124.62,1370.82
2025-03-21,Media & Entertainment,Staking,11,52.06,572.66
2025-03-21,Media & Entertainment,Licensing,10,88.38,883.8
2025-03-21,Media & Entertainment,Subscriptions,9,88.76,798.84
2025-03-21,Knowledge & Utilities,Advertising,18,61.87,1113.66
2025-03-21,Knowledge & Utilities,Staking,9,33.86,304.74
2025-03-21,Knowledge & Utilities,Licensing,9,95.62,860.58
2025-03-21,Knowledge & Utilities,Subscriptions,11,97.06,1067.66
2025-03-21,Gaming,Advertising,13,126.87,1649.31
2025-03-21,Gaming,Staking,13,102.19,1328.47
2025-03-21,Gaming,Licensing,13,51.22,665.86
2025-03-21,Gaming,Subscriptions,13,33.76,438.88
2025-03-21,Education,Advertising,17,88.97,1512.49
2025-03-21,Education,Staking,17,117.0,1989.0
2025-03-21,Education,Licensing,8,132.39,1059.12
2025-03-21,Education,Subscriptions,8,61.46,491.68
2025-03-21,Health & Wellness,Advertising,9,87.84,790.56
2025-03-21,Health & Wellness,Staking,10,86.28,862.8
2025-03-21,Health & Wellness,Licensing,11,77.65,854.15
2025-03-21,Health & Wellness,Subscriptions,11,59.04,649.44
2025-03-21,Finance & Business,Advertising,16,70.38,1126.08
2025-03-21,Finance & Business,Staking,18,117.6,2116.8
2025-03-21,Finance & Business,Licensing,11,64.03,704.33
2025-03-21,Finance & Business,Subscriptions,14,107.39,1503.46
2025-03-21,Lifestyle,Advertising,9,53.31,479.79
2025-03-21,Lifestyle,Staking,10,79.57,795.7
2025-03-21,Lifestyle,Licensing,11,94.88,1043.68
2025-03-21,Lifestyle,Subscriptions,16,50.22,803.52
2025-03-21,Technology,Advertising,14,113.52,1589.28
2025-03-21,Technology,Staking,10,51.83,518.3
2025-03-21,Technology,Licensing,14,105.04,1470.56
2025-03-21,Technology,Subscriptions,11,42.41,466.51
2025-03-21,Politics & News,Advertising,18,70.6,1270.8
2025-03-21,Politics & News,Staking,11,54.27,596.97
2025-03-21,Politics & News,Licensing,13,27.31,355.03
2025-03-21,Politics & News,Subscriptions,15,82.02,1230.3
2025-03-22,Publishing,Advertising,16,126.95,2031.2
2025-03-22,Publishing,Staking,17,66.37,1128.29
2025-03-22,Publishing,Licensing,12,70.68,848.16
2025-03-22,Publishing,Subscriptions,9,118.08,1062.72
2025-03-22,Media & Entertainment,Advertising,16,73.47,1175.52
2025-03-22,Media & Entertainment,Staking,9,78.39,705.51
2025-03-22,Media & Entertainment,Licensing,17,60.73,1032.41
2025-03-22,Media & Entertainment,Subscriptions,14,82.54,1155.56
2025-03-22,Knowledge & Utilities,Advertising,16,41.05,656.8
2025-03-22,Knowledge & Utilities,Staking,10,42.1,421.0
2025-03-22,Knowledge & Utilities,Licensing,11,84.42,928.62
2025-03-22,Knowledge & Utilities,Subscriptions,12,77.12,925.44
2025-03-22,Gaming,Advertising,16,74.69,1195.04
2025-03-22,Gaming,Staking,12,65.24,782.88
2025-03-22,Gaming,Licensing,12,92.87,1114.44
2025-03-22,Gaming,Subscriptions,16,118.41,1894.56
2025-03-22,Education,Advertising,14,29.82,417.48
2025-03-22,Education,Staking,13,66.72,867.36
2025-03-22,Education,Licensing,18,75.57,1360.26
2025-03-22,Education,Subscriptions,17,92.51,1572.67
2025-03-22,Health & Wellness,Advertising,9,50.38,453.42
2025-03-22,Health & Wellness,Staking,10,107.41,1074.1
2025-03-22,Health & Wellness,Licensing,9,55.23,497.07
2025-03-22,Health & Wellness,Subscriptions,10,92.4,924.0
2025-03-22,Finance & Business,Advertising,8,118.31,946.48
2025-03-22,Finance & Business,Staking,11,101.23,1113.53
2025-03-22,Finance & Business,Licensing,16,40.85,653.6
2025-03-22,Finance & Business,Subscriptions,9,84.63,761.67
2025-03-22,Lifestyle,Advertising,12,102.43,1229.16
2025-03-22,Lifestyle,Staking,9,79.3,713.7
2025-03-22,Lifestyle,Licensing,17,73.22,1244.74
2025-03-22,Lifestyle,Subscriptions,10,132.67,1326.7
2025-03-22,Technology,Advertising,11,114.0,1254.0
2025-03-22,Technology,Staking,10,119.51,1195.1
2025-03-22,Technology,Licensing,16,89.43,1430.88
2025-03-22,Technology,Subscriptions,12,42.1,505.2
2025-03-22,Politics & News,Advertising,15,119.61,1794.15
2025-03-22,Politics & News,Staking,10,37.69,376.9
2025-03-22,Politics & News,Licensing,18,32.22,579.96
2025-03-22,Politics & News,Subscriptions,11,88.03,968.33
2025-03-23,Publishing,Advertising,15,56.99,854.85
2025-03-23,Publishing,Staking,15,104.06,1560.9
2025-03-23,Publishing,Licensing,14,108.26,1515.64
2025-03-23,Publishing,Subscriptions,9,69.28,623.52
2025-03-23,Media & Entertainment,Advertising,15,100.32,1504.8
2025-03-23,Media & Entertainment,Staking,8,101.76,814.08
2025-03-23,Media & Entertainment,Licensing,15,76.28,1144.2
2025-03-23,Media & Entertainment,Subscriptions,10,78.43,784.3
2025-03-23,Knowledge & Utilities,Advertising,16,124.81,1996.96
2025-03-23,Knowledge & Utilities,Staking,16,41.44,663.04
2025-03-23,Knowledge & Utilities,Licensing,18,82.78,1490.04
2025-03-23,Knowledge & Utilities,Subscriptions,15,110.6,1659.0
2025-03-23,Gaming,Advertising,13,114.72,1491.36
2025-03-23,Gaming,Staking,18,124.55,2241.9
2025-03-23,Gaming,Licensing,9,46.59,419.31
2025-03-23,Gaming,Subscriptions,17,45.97,781.49
2025-03-23,Education,Advertising,18,107.22,1929.96
2025-03-23,Education,Staking,13,92.42,1201.46
2025-03-23,Education,Licensing,11,84.59,930.49
2025-03-23,Education,Subscriptions,11,95.09,1045.99
2025-03-23,Health & Wellness,Advertising,9,71.44,642.96
2025-03-23,Health & Wellness,Staking,8,79.51,636.08
2025-03-23,Health & Wellness,Licensing,13,40.63,528.19
2025-03-23,Health & Wellness,Subscriptions,15,59.26,888.9
2025-03-23,Finance & Business,Advertising,15,67.7,1015.5
2025-03-23,Finance & Business,Staking,11,57.98,637.78
2025-03-23,Finance & Business,Licensing,9,66.13,595.17
2025-03-23,Finance & Business,Subscriptions,9,83.26,749.34
2025-03-23,Lifestyle,Advertising,11,89.46,984.06
2025-03-23,Lifestyle,Staking,10,112.13,1121.3
2025-03-23,Lifestyle,Licensing,17,64.35,1093.95
2025-03-23,Lifestyle,Subscriptions,11,69.79,767.69
2025-03-23,Technology,Advertising,15,74.96,1124.4
2025-03-23,Technology,Staking,10,54.49,544.9
2025-03-23,Technology,Licensing,8,55.31,442.48
2025-03-23,Technology,Subscriptions,18,95.41,1717.38
2025-03-23,Politics & News,Advertising,14,47.11,659.54
2025-03-23,Politics & News,Staking,8,64.89,519.12
2025-03-23,Politics & News,Licensing,13,62.28,809.64
2025-03-23,Politics & News,Subscriptions,17,75.84,1289.28
2025-03-24,Publishing,Advertising,19,45.59,866.21
2025-03-24,Publishing,Staking,8,64.77,518.16
2025-03-24,Publishing,Licensing,11,49.5,544.5
2025-03-24,Publishing,Subscriptions,19,59.81,1136.39
2025-03-24,Media & Entertainment,Advertising,18,81.61,1468.98
2025-03-24,Media & Entertainment,Staking,13,45.7,594.1
2025-03-24,Media & Entertainment,Licensing,9,96.88,871.92
2025-03-24,Media & Entertainment,Subscriptions,18,82.38,1482.84
2025-03-24,Knowledge & Utilities,Advertising,9,119.07,1071.63
2025-03-24,Knowledge & Utilities,Staking,15,70.92,1063.8
2025-03-24,Knowledge & Utilities,Licensing,12,81.68,980.16
2025-03-24,Knowledge & Utilities,Subscriptions,19,48.9,929.1
2025-03-24,Gaming,Advertising,8,129.39,1035.12
2025-03-24,Gaming,Staking,13,111.48,1449.24
2025-03-24,Gaming,Licensing,17,124.75,2120.75
2025-03-24,Gaming,Subscriptions,17,77.87,1323.79
2025-03-24,Education,Advertising,16,101.22,1619.52
2025-03-24,Education,Staking,13,96.65,1256.45
2025-03-24,Education,Licensing,16,88.79,1420.64
2025-03-24,Education,Subscriptions,8,100.8,806.4
2025-03-24,Health & Wellness,Advertising,11,120.09,1320.99
2025-03-24,Health & Wellness,Staking,10,47.24,472.4
2025-03-24,Health & Wellness,Licensing,14,40.7,569.8
2025-03-24,Health & Wellness,Subscriptions,13,89.33,1161.29
2025-03-24,Finance & Business,Advertising,18,34.08,613.44
2025-03-24,Finance & Business,Staking,13,88.27,1147.51
2025-03-24,Finance & Business,Licensing,15,78.33,1174.95
2025-03-24,Finance & Business,Subscriptions,12,117.33,1407.96
2025-03-24,Lifestyle,Advertising,17,32.56,553.52
2025-03-24,Lifestyle,Staking,16,122.26,1956.16
2025-03-24,Lifestyle,Licensing,11,109.39,1203.29
2025-03-24,Lifestyle,Subscriptions,18,29.95,539.1
2025-03-24,Technology,Advertising,13,94.1,1223.3
2025-03-24,Technology,Staking,8,120.09,960.72
2025-03-24,Technology,Licensing,18,108.42,1951.56
2025-03-24,Technology,Subscriptions,11,37.72,414.92
2025-03-24,Politics & News,Advertising,13,36.44,473.72
2025-03-24,Politics & News,Staking,10,133.91,1339.1
2025-03-24,Politics & News,Licensing,17,124.19,2111.23
2025-03-24,Politics & News,Subscriptions,15,68.53,1027.95
2025-03-25,Publishing,Advertising,13,34.17,444.21
2025-03-25,Publishing,Staking,12,31.69,380.28
2025-03-25,Publishing,Licensing,19,41.34,785.46
2025-03-25,Publishing,Subscriptions,18,80.85,1455.3
2025-03-25,Media & Entertainment,Advertising,10,127.38,1273.8
2025-03-25,Media & Entertainment,Staking,17,51.17,869.89
2025-03-25,Media & Entertainment,Licensing,10,56.54,565.4
2025-03-25,Media & Entertainment,Subscriptions,18,124.29,2237.22
2025-03-25,Knowledge & Utilities,Advertising,18,69.97,1259.46
2025-03-25,Knowledge & Utilities,Staking,17,33.05,561.85
2025-03-25,Knowledge & Utilities,Licensing,17,62.84,1068.28
2025-03-25,Knowledge & Utilities,Subscriptions,19,48.41,919.79
2025-03-25,Gaming,Advertising,11,121.79,1339.69
2025-03-25,Gaming,Staking,18,71.48,1286.64
2025-03-25,Gaming,Licensing,14,58.97,825.58
2025-03-25,Gaming,Subscriptions,9,89.87,808.83
2025-03-25,Education,Advertising,12,61.95,743.4
2025-03-25,Education,Staking,12,38.01,456.12
2025-03-25,Education,Licensing,12,105.58,1266.96
2025-03-25,Education,Subscriptions,16,69.1,1105.6
2025-03-25,Health & Wellness,Advertising,12,114.26,1371.12
2025-03-25,Health & Wellness,Staking,14,59.5,833.0
2025-03-25,Health & Wellness,Licensing,9,96.1,864.9
2025-03-25,Health & Wellness,Subscriptions,14,32.84,459.76
2025-03-25,Finance & Business,Advertising,10,60.55,605.5
2025-03-25,Finance & Business,Staking,13,51.89,674.57
2025-03-25,Finance & Business,Licensing,8,107.13,857.04
2025-03-25,Finance & Business,Subscriptions,14,70.07,980.98
2025-03-25,Lifestyle,Advertising,9,87.04,783.36
2025-03-25,Lifestyle,Staking,13,131.1,1704.3
2025-03-25,Lifestyle,Licensing,18,122.26,2200.68
2025-03-25,Lifestyle,Subscriptions,12,83.14,997.68
2025-03-25,Technology,Advertising,12,121.7,1460.4
2025-03-25,Technology,Staking,12,78.15,937.8
2025-03-25,Technology,Licensing,11,61.12,672.32
2025-03-25,Technology,Subscriptions,14,82.75,1158.5
2025-03-25,Politics & News,Advertising,12,124.53,1494.36
2025-03-25,Politics & News,Staking,10,48.91,489.1
2025-03-25,Politics & News,Licensing,13,129.35,1681.55
2025-03-25,Politics & News,Subscriptions,15,100.2,1503.0
2025-03-26,Publishing,Advertising,8,31.89,255.12
2025-03-26,Publishing,Staking,16,134.0,2144.0
2025-03-26,Publishing,Licensing,13,85.33,1109.29
2025-03-26,Publishing,Subscriptions,14,91.47,1280.58
2025-03-26,Media & Entertainment,Advertising,11,47.25,519.75
2025-03-26,Media & Entertainment,Staking,8,124.55,996.4
2025-03-26,Media & Entertainment,Licensing,13,31.56,410.28
2025-03-26,Media & Entertainment,Subscriptions,18,75.26,1354.68
2025-03-26,Knowledge & Utilities,Advertising,12,105.09,1261.08
2025-03-26,Knowledge & Utilities,Staking,11,55.7,612.7
2025-03-26,Knowledge & Utilities,Licensing,15,54.23,813.45
2025-03-26,Knowledge & Utilities,Subscriptions,9,113.5,1021.5
2025-03-26,Gaming,Advertising,16,94.06,1504.96
2025-03-26,Gaming,Staking,18,44.07,793.26
2025-03-26,Gaming,Licensing,12,123.8,1485.6
2025-03-26,Gaming,Subscriptions,13,131.37,1707.81
2025-03-26,Education,Advertising,18,136.18,2451.24
2025-03-26,Education,Staking,12,57.77,693.24
2025-03-26,Education,Licensing,13,32.69,424.97
2025-03-26,Education,Subscriptions,14,55.87,782.18
2025-03-26,Health & Wellness,Advertising,15,37.58,563.7
2025-03-26,Health & Wellness,Staking,17,56.35,957.95
2025-03-26,Health & Wellness,Licensing,17,37.71,641.07
2025-03-26,Health & Wellness,Subscriptions,17,113.65,1932.05
2025-03-26,Finance & Business,Advertising,13,72.12,937.56
2025-03-26,Finance & Business,Staking,11,115.53,1270.83
2025-03-26,Finance & Business,Licensing,17,92.24,1568.08
2025-03-26,Finance & Business,Subscriptions,13,50.19,652.47
2025-03-26,Lifestyle,Advertising,15,133.64,2004.6
2025-03-26,Lifestyle,Staking,14,88.29,1236.06
2025-03-26,Lifestyle,Licensing,18,78.46,1412.28
2025-03-26,Lifestyle,Subscriptions,19,61.68,1171.92
2025-03-26,Technology,Advertising,16,63.79,1020.64
2025-03-26,Technology,Staking,12,113.22,1358.64
2025-03-26,Technology,Licensing,14,118.73,1662.22
2025-03-26,Technology,Subscriptions,18,109.07,1963.26
2025-03-26,Politics & News,Advertising,9,62.33,560.97
2025-03-26,Politics & News,Staking,14,47.77,668.78
2025-03-26,Politics & News,Licensing,19,65.44,1243.36
2025-03-26,Politics & News,Subscriptions,16,31.02,496.32
2025-03-27,Publishing,Advertising,13,127.55,1658.15
2025-03-27,Publishing,Staking,16,49.84,797.44
2025-03-27,Publishing,Licensing,16,79.8,1276.8
2025-03-27,Publishing,Subscriptions,18,102.02,1836.36
2025-03-27,Media & Entertainment,Advertising,19,129.23,2455.37
2025-03-27,Media & Entertainment,Staking,13,132.11,1717.43
2025-03-27,Media & Entertainment,Licensing,8,72.7,581.6
2025-03-27,Media & Entertainment,Subscriptions,15,75.07,1126.05
2025-03-27,Knowledge & Utilities,Advertising,17,104.42,1775.14
2025-03-27,Knowledge & Utilities,Staking,14,51.57,721.98
2025-03-27,Knowledge & Utilities,Licensing,16,108.3,1732.8
2025-03-27,Knowledge & Utilities,Subscriptions,18,123.96,2231.28
2025-03-27,Gaming,Advertising,16,93.03,1488.48
2025-03-27,Gaming,Staking,16,92.93,1486.88
2025-03-27,Gaming,Licensing,13,127.94,1663.22
2025-03-27,Gaming,Subscriptions,10,77.68,776.8
2025-03-27,Education,Advertising,19,133.16,2530.04
2025-03-27,Education,Staking,13,43.28,562.64
2025-03-27,Education,Licensing,15,75.42,1131.3
2025-03-27,Education,Subscriptions,17,127.29,2163.93
2025-03-27,Health & Wellness,Advertising,10,123.1,1231.0
2025-03-27,Health & Wellness,Staking,10,34.15,341.5
2025-03-27,Health & Wellness,Licensing,13,67.65,879.45
2025-03-27,Health & Wellness,Subscriptions,14,114.88,1608.32
2025-03-27,Finance & Business,Advertising,9,67.09,603.81
2025-03-27,Finance & Business,Staking,12,38.14,457.68
2025-03-27,Finance & Business,Licensing,17,114.04,1938.68
2025-03-27,Finance & Business,Subscriptions,17,135.54,2304.18
2025-03-27,Lifestyle,Advertising,11,118.42,1302.62
2025-03-27,Lifestyle,Staking,14,86.02,1204.28
2025-03-27,Lifestyle,Licensing,10,77.75,777.5
2025-03-27,Lifestyle,Subscriptions,10,133.25,1332.5
2025-03-27,Technology,Advertising,15,77.18,1157.7
2025-03-27,Technology,Staking,11,36.69,403.59
2025-03-27,Technology,Licensing,8,131.16,1049.28
2025-03-27,Technology,Subscriptions,18,76.72,1380.96
2025-03-27,Politics & News,Advertising,11,90.68,997.48
2025-03-27,Politics & News,Staking,17,55.34,940.78
2025-03-27,Politics & News,Licensing,18,66.14,1190.52
2025-03-27,Politics & News,Subscriptions,9,92.41,831.69
2025-03-28,Publishing,Advertising,10,34.41,344.1
2025-03-28,Publishing,Staking,17,93.83,1595.11
2025-03-28,Publishing,Licensing,10,122.99,1229.9
2025-03-28,Publishing,Subscriptions,11,47.61,523.71
2025-03-28,Media & Entertainment,Advertising,16,124.1,1985.6
2025-03-28,Media & Entertainment,Staking,16,53.75,860.0
2025-03-28,Media & Entertainment,Licensing,12,93.89,1126.68
2025-03-28,Media & Entertainment,Subscriptions,16,128.14,2050.24
2025-03-28,Knowledge & Utilities,Advertising,15,47.65,714.75
2025-03-28,Knowledge & Utilities,Staking,13,68.88,895.44
2025-03-28,Knowledge & Utilities,Licensing,16,110.59,1769.44
2025-03-28,Knowledge & Utilities,Subscriptions,15,68.4,1026.0
2025-03-28,Gaming,Advertising,11,53.64,590.04
2025-03-28,Gaming,Staking,15,83.82,1257.3
2025-03-28,Gaming,Licensing,14,96.37,1349.18
2025-03-28,Gaming,Subscriptions,17,72.68,1235.56
2025-03-28,Education,Advertising,9,133.87,1204.83
2025-03-28,Education,Staking,11,80.13,881.43
2025-03-28,Education,Licensing,10,49.54,495.4
2025-03-28,Education,Subscriptions,17,42.36,720.12
2025-03-28,Health & Wellness,Advertising,11,126.59,1392.49
2025-03-28,Health & Wellness,Staking,9,106.88,961.92
2025-03-28,Health & Wellness,Licensing,17,47.33,804.61
2025-03-28,Health & Wellness,Subscriptions,13,90.04,1170.52
2025-03-28,Finance & Business,Advertising,11,73.29,806.19
2025-03-28,Finance & Business,Staking,16,93.24,1491.84
2025-03-28,Finance & Business,Licensing,13,43.35,563.55
2025-03-28,Finance & Business,Subscriptions,13,70.19,912.47
2025-03-28,Lifestyle,Advertising,12,81.37,976.44
2025-03-28,Lifestyle,Staking,13,29.11,378.43
2025-03-28,Lifestyle,Licensing,9,107.69,969.21
2025-03-28,Lifestyle,Subscriptions,10,45.71,457.1
2025-03-28,Technology,Advertising,10,48.7,487.0
2025-03-28,Technology,Staking,12,77.81,933.72
2025-03-28,Technology,Licensing,12,118.84,1426.08
2025-03-28,Technology,Subscriptions,16,115.65,1850.4
2025-03-28,Politics & News,Advertising,10,28.05,280.5
2025-03-28,Politics & News,Staking,19,129.94,2468.86
2025-03-28,Politics & News,Licensing,14,72.7,1017.8
2025-03-28,Politics & News,Subscriptions,18,53.2,957.6
2025-03-29,Publishing,Advertising,15,101.55,1523.25
2025-03-29,Publishing,Staking,14,60.37,845.18
2025-03-29,Publishing,Licensing,17,102.96,1750.32
2025-03-29,Publishing,Subscriptions,15,135.55,2033.25
2025-03-29,Media & Entertainment,Advertising,18,66.18,1191.24
2025-03-29,Media & Entertainment,Staking,16,81.22,1299.52
2025-03-29,Media & Entertainment,Licensing,18,74.4,1339.2
2025-03-29,Media & Entertainment,Subscriptions,16,74.46,1191.36
2025-03-29,Knowledge & Utilities,Advertising,17,63.79,1084.43
2025-03-29,Knowledge & Utilities,Staking,18,74.17,1335.06
2025-03-29,Knowledge & Utilities,Licensing,16,52.21,835.36
2025-03-29,Knowledge & Utilities,Subscriptions,16,65.89,1054.24
2025-03-29,Gaming,Advertising,11,93.93,1033.23
2025-03-29,Gaming,Staking,17,113.49,1929.33
2025-03-29,Gaming,Licensing,12,127.93,1535.16
2025-03-29,Gaming,Subscriptions,15,72.82,1092.3
2025-03-29,Education,Advertising,15,83.5,1252.5
2025-03-29,Education,Staking,17,46.03,782.51
2025-03-29,Education,Licensing,18,118.54,2133.72
2025-03-29,Education,Subscriptions,12,56.23,674.76
2025-03-29,Health & Wellness,Advertising,14,74.11,1037.54
2025-03-29,Health & Wellness,Staking,12,101.36,1216.32
2025-03-29,Health & Wellness,Licensing,19,74.42,1413.98
2025-03-29,Health & Wellness,Subscriptions,15,110.69,1660.35
2025-03-29,Finance & Business,Advertising,13,76.15,989.95
2025-03-29,Finance & Business,Staking,10,103.87,1038.7
2025-03-29,Finance & Business,Licensing,13,59.8,777.4
2025-03-29,Finance & Business,Subscriptions,11,135.27,1487.97
2025-03-29,Lifestyle,Advertising,16,128.85,2061.6
2025-03-29,Lifestyle,Staking,19,88.54,1682.26
2025-03-29,Lifestyle,Licensing,20,113.77,2275.4
2025-03-29,Lifestyle,Subscriptions,15,128.93,1933.95
2025-03-29,Technology,Advertising,11,81.24,893.64
2025-03-29,Technology,Staking,13,58.9,765.7
2025-03-29,Technology,Licensing,13,65.92,856.96
2025-03-29,Technology,Subscriptions,17,54.87,932.79
2025-03-29,Politics & News,Advertising,14,78.87,1104.18
2025-03-29,Politics & News,Staking,12,136.96,1643.52
2025-03-29,Politics & News,Licensing,9,96.05,864.45
2025-03-29,Politics & News,Subscriptions,11,71.73,789.03
2025-03-30,Publishing,Advertising,12,99.0,1188.0
2025-03-30,Publishing,Staking,13,68.63,892.19
2025-03-30,Publishing,Licensing,11,128.58,1414.38
2025-03-30,Publishing,Subscriptions,8,93.92,751.36
2025-03-30,Media & Entertainment,Advertising,20,83.34,1666.8
2025-03-30,Media & Entertainment,Staking,16,87.18,1394.88
2025-03-30,Media & Entertainment,Licensing,11,41.35,454.85
2025-03-30,Media & Entertainment,Subscriptions,13,81.67,1061.71
2025-03-30,Knowledge & Utilities,Advertising,14,53.52,749.28
2025-03-30,Knowledge & Utilities,Staking,15,87.5,1312.5
2025-03-30,Knowledge & Utilities,Licensing,19,92.53,1758.07
2025-03-30,Knowledge & Utilities,Subscriptions,14,110.45,1546.3
2025-03-30,Gaming,Advertising,13,47.55,618.15
2025-03-30,Gaming,Staking,11,88.19,970.09
2025-03-30,Gaming,Licensing,15,35.71,535.65
2025-03-30,Gaming,Subscriptions,10,47.76,477.6
2025-03-30,Education,Advertising,9,84.67,762.03
2025-03-30,Education,Staking,19,119.75,2275.25
2025-03-30,Education,Licensing,15,97.45,1461.75
2025-03-30,Education,Subscriptions,15,129.13,1936.95
2025-03-30,Health & Wellness,Advertising,14,126.66,1773.24
2025-03-30,Health & Wellness,Staking,15,35.79,536.85
2025-03-30,Health & Wellness,Licensing,20,117.84,2356.8
2025-03-30,Health & Wellness,Subscriptions,17,101.68,1728.56
2025-03-30,Finance & Business,Advertising,17,43.61,741.37
2025-03-30,Finance & Business,Staking,14,63.36,887.04
2025-03-30,Finance & Business,Licensing,16,34.03,544.48
2025-03-30,Finance & Business,Subscriptions,16,77.34,1237.44
2025-03-30,Lifestyle,Advertising,9,106.49,958.41
2025-03-30,Lifestyle,Staking,17,116.36,1978.12
2025-03-30,Lifestyle,Licensing,14,54.62,764.68
2025-03-30,Lifestyle,Subscriptions,12,100.19,1202.28
2025-03-30,Technology,Advertising,13,29.15,378.95
2025-03-30,Technology,Staking,13,38.04,494.52
2025-03-30,Technology,Licensing,11,34.79,382.69
2025-03-30,Technology,Subscriptions,15,40.16,602.4
2025-03-30,Politics & News,Advertising,12,52.5,630.0
2025-03-30,Politics & News,Staking,12,38.87,466.44
2025-03-30,Politics & News,Licensing,20,97.4,1948.0
2025-03-30,Politics & News,Subscriptions,17,36.99,628.83
2025-03-31,Publishing,Advertising,17,54.21,921.57
2025-03-31,Publishing,Staking,11,102.57,1128.27
2025-03-31,Publishing,Licensing,20,102.21,2044.2
2025-03-31,Publishing,Subscriptions,16,129.17,2066.72
2025-03-31,Media & Entertainment,Advertising,17,105.12,1787.04
2025-03-31,Media & Entertainment,Staking,10,46.65,466.5
2025-03-31,Media & Entertainment,Licensing,16,76.5,1224.0
2025-03-31,Media & Entertainment,Subscriptions,9,75.87,682.83
2025-03-31,Knowledge & Utilities,Advertising,15,83.56,1253.4
2025-03-31,Knowledge & Utilities,Staking,14,56.91,796.74
2025-03-31,Knowledge & Utilities,Licensing,17,137.15,2331.55
2025-03-31,Knowledge & Utilities,Subscriptions,9,75.03,675.27
2025-03-31,Gaming,Advertising,18,107.19,1929.42
2025-03-31,Gaming,Staking,18,38.6,694.8
2025-03-31,Gaming,Licensing,15,132.45,1986.75
2025-03-31,Gaming,Subscriptions,11,119.1,1310.1
2025-03-31,Education,Advertising,15,81.54,1223.1
2025-03-31,Education,Staking,9,94.15,847.35
2025-03-31,Education,Licensing,9,40.18,361.62
2025-03-31,Education,Subscriptions,14,59.89,838.46
2025-03-31,Health & Wellness,Advertising,14,74.96,1049.44
2025-03-31,Health & Wellness,Staking,11,106.43,1170.73
2025-03-31,Health & Wellness,Licensing,12,120.59,1447.08
2025-03-31,Health & Wellness,Subscriptions,11,49.03,539.33
2025-03-31,Finance & Business,Advertising,16,66.09,1057.44
2025-03-31,Finance & Business,Staking,20,45.37,907.4
2025-03-31,Finance & Business,Licensing,19,84.99,1614.81
2025-03-31,Finance & Business,Subscriptions,19,40.6,771.4
2025-03-31,Lifestyle,Advertising,8,108.49,867.92
2025-03-31,Lifestyle,Staking,14,39.17,548.38
2025-03-31,Lifestyle,Licensing,9,61.05,549.45
2025-03-31,Lifestyle,Subscriptions,10,30.53,305.3
2025-03-31,Technology,Advertising,13,136.88,1779.44
2025-03-31,Technology,Staking,18,94.74,1705.32
2025-03-31,Technology,Licensing,13,65.94,857.22
2025-03-31,Technology,Subscriptions,14,106.89,1496.46
2025-03-31,Politics & News,Advertising,20,35.01,700.2
2025-03-31,Politics & News,Staking,13,71.15,924.95
2025-03-31,Politics & News,Licensing,12,39.9,478.8
2025-03-31,Politics & News,Subscriptions,15,76.11,1141.65
2025-04-01,Publishing,Advertising,12,122.82,1473.84
2025-04-01,Publishing,Staking,9,54.68,492.12
2025-04-01,Publishing,Licensing,14,36.68,513.52
2025-04-01,Publishing,Subscriptions,19,115.45,2193.55
2025-04-01,Media & Entertainment,Advertising,15,88.04,1320.6
2025-04-01,Media & Entertainment,Staking,14,96.13,1345.82
2025-04-01,Media & Entertainment,Licensing,19,138.96,2640.24
2025-04-01,Media & Entertainment,Subscriptions,10,103.47,1034.7
2025-04-01,Knowledge & Utilities,Advertising,12,99.77,1197.24
2025-04-01,Knowledge & Utilities,Staking,11,137.37,1511.07
2025-04-01,Knowledge & Utilities,Licensing,12,94.16,1129.92
2025-04-01,Knowledge & Utilities,Subscriptions,9,86.93,782.37
2025-04-01,Gaming,Advertising,12,119.76,1437.12
2025-04-01,Gaming,Staking,15,133.68,2005.2
2025-04-01,Gaming,Licensing,11,100.41,1104.51
2025-04-01,Gaming,Subscriptions,12,79.15,949.8
2025-04-01,Education,Advertising,16,47.71,763.36
2025-04-01,Education,Staking,9,61.53,553.77
2025-04-01,Education,Licensing,10,33.6,336.0
2025-04-01,Education,Subscriptions,10,44.56,445.6
2025-04-01,Health & Wellness,Advertising,14,58.98,825.72
2025-04-01,Health & Wellness,Staking,17,33.89,576.13
2025-04-01,Health & Wellness,Licensing,17,135.77,2308.09
2025-04-01,Health & Wellness,Subscriptions,10,47.4,474.0
2025-04-01,Finance & Business,Advertising,20,118.92,2378.4
2025-04-01,Finance & Business,Staking,19,104.83,1991.77
2025-04-01,Finance & Business,Licensing,20,126.68,2533.6
2025-04-01,Finance & Business,Subscriptions,17,88.23,1499.91
2025-04-01,Lifestyle,Advertising,16,120.03,1920.48
2025-04-01,Lifestyle,Staking,14,136.55,1911.7
